Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cum_Cured,Cum_Deaths,Cum_Confirmed,Cured,Deaths,Confirmed
1529,02/05/20,5:00 PM,Maharashtra,-,-,1879,485,11506,106,26,1008
1561,03/05/20,5:00 PM,Maharashtra,-,-,2000,521,12296,121,36,790
1593,04/05/20,5:00 PM,Maharashtra,-,-,2115,548,12974,115,27,678
1625,05/05/20,5:00 PM,Maharashtra,-,-,2465,583,14541,350,35,1567
1658,06/05/20,8:00 AM,Maharashtra,-,-,2819,617,15525,354,34,984
1691,07/05/20,8:00 AM,Maharashtra,-,-,3094,651,16758,275,34,1233
1724,08/05/20,8:00 AM,Maharashtra,-,-,3301,694,17974,207,43,1216
1757,09/05/20,8:00 AM,Maharashtra,-,-,3470,731,19063,169,37,1089
1790,10/05/20,8:00 AM,Maharashtra,-,-,3800,779,20228,330,48,1165
1823,11/05/20,8:00 AM,Maharashtra,-,-,4199,832,22171,399,53,1943
1856,12/05/20,8:00 AM,Maharashtra,-,-,4786,868,23401,587,36,1230
1889,13/05/20,8:00 AM,Maharashtra,-,-,5125,921,24427,339,53,1026
1922,14/05/20,8:00 AM,Maharashtra,-,-,5547,975,25922,422,54,1495
1955,15/05/20,8:00 AM,Maharashtra,-,-,6059,1019,27524,512,44,1602
1988,16/05/20,8:00 AM,Maharashtra,-,-,6564,1068,29100,505,49,1576
2021,17/05/20,8:00 AM,Maharashtra,-,-,7088,1135,30706,524,67,1606
2054,18/05/20,8:00 AM,Maharashtra,-,-,7688,1198,33053,600,63,2347
2087,19/05/20,8:00 AM,Maharashtra,-,-,8437,1249,35058,749,51,2005
2120,20/05/20,8:00 AM,Maharashtra,-,-,9639,1325,37136,1202,76,2078
2154,21/05/20,8:00 AM,Maharashtra,-,-,10318,1390,39297,679,65,2161
2188,22/05/20,8:00 AM,Maharashtra,-,-,11726,1454,41642,1408,64,2345
2222,23/05/20,8:00 AM,Maharashtra,-,-,12583,1517,44582,857,63,2940
2256,24/05/20,8:00 AM,Maharashtra,-,-,13404,1577,47190,821,60,2608
2291,25/05/20,8:00 AM,Maharashtra,-,-,14600,1635,50231,1196,58,3041
2326,26/05/20,8:00 AM,Maharashtra,-,-,15786,1695,52667,1186,60,2436
2362,27/05/20,8:00 AM,Maharashtra,-,-,16954,1792,54758,1168,97,2091
2398,28/05/20,8:00 AM,Maharashtra,-,-,17918,1897,56948,964,105,2190
2434,29/05/20,8:00 AM,Maharashtra,-,-,18616,1982,59546,698,85,2598
2470,30/05/20,8:00 AM,Maharashtra,-,-,26997,2098,62228,8381,116,2682
2506,31/05/20,8:00 AM,Maharashtra,-,-,28081,2197,65168,1084,99,2940
2542,01/06/20,8:00 AM,Maharashtra,-,-,29329,2286,67655,1248,89,2487
2578,02/06/20,8:00 AM,Maharashtra,-,-,30108,2362,70013,779,76,2358
2614,03/06/20,8:00 AM,Maharashtra,-,-,31333,2465,72300,1225,103,2287
2650,04/06/20,8:00 AM,Maharashtra,-,-,32329,2587,74860,996,122,2560
2686,05/06/20,8:00 AM,Maharashtra,-,-,33681,2710,77793,1352,123,2933
2722,06/06/20,8:00 AM,Maharashtra,-,-,35156,2849,80229,1475,139,2436
2758,07/06/20,8:00 AM,Maharashtra,-,-,37390,2969,82968,2234,120,2739
2794,08/06/20,8:00 AM,Maharashtra,-,-,39314,3060,85975,1924,91,3007
2830,09/06/20,8:00 AM,Maharashtra,-,-,40975,3169,88528,1661,109,2553
2866,10/06/20,8:00 AM,Maharashtra,-,-,42638,3289,90787,1663,120,2259
2903,11/06/20,8:00 AM,Maharashtra,-,-,44517,3438,94041,1879,149,3254
2939,12/06/20,8:00 AM,Maharashtra,-,-,46078,3590,97648,1561,152,3607
2975,13/06/20,8:00 AM,Maharashtra,-,-,47796,3717,101141,1718,127,3493
3011,14/06/20,8:00 AM,Maharashtra,-,-,49346,3830,104568,1550,113,3427
3047,15/06/20,8:00 AM,Maharashtra,-,-,50978,3950,107958,1632,120,3390
3083,16/06/20,8:00 AM,Maharashtra,-,-,56049,4128,110744,5071,178,2786
3119,17/06/20,8:00 AM,Maharashtra,-,-,57851,5537,113445,1802,1409,2701
3155,18/06/20,8:00 AM,Maharashtra,-,-,59166,5651,116752,1315,114,3307
3191,19/06/20,8:00 AM,Maharashtra,-,-,60838,5751,120504,1672,100,3752
3227,20/06/20,8:00 AM,Maharashtra,-,-,62773,5893,124331,1935,142,3827
3263,21/06/20,8:00 AM,Maharashtra,-,-,64153,5984,128205,1380,91,3874
3299,22/06/20,8:00 AM,Maharashtra,-,-,65744,6170,132075,1591,186,3870
3335,23/06/20,8:00 AM,Maharashtra,-,-,67706,6283,135796,1962,113,3721
3371,24/06/20,8:00 AM,Maharashtra,-,-,69631,6531,139010,1925,248,3214
3407,25/06/20,8:00 AM,Maharashtra,-,-,73792,6739,142900,4161,208,3890
3443,26/06/20,8:00 AM,Maharashtra,-,-,77453,6931,147741,3661,192,4841
3479,27/06/20,8:00 AM,Maharashtra,-,-,79815,7106,152765,2362,175,5024
3515,28/06/20,8:00 AM,Maharashtra,-,-,84245,7273,159133,4430,167,6368
3551,29/06/20,8:00 AM,Maharashtra,-,-,86575,7429,164626,2330,156,5493
3587,30/06/20,8:00 AM,Maharashtra,-,-,88960,7610,169883,2385,181,5257
3623,01/07/20,8:00 AM,Maharashtra,-,-,90911,7855,174761,1951,245,4878
3659,02/07/20,8:00 AM,Maharashtra,-,-,93154,8053,180298,2243,198,5537
3695,03/07/20,8:00 AM,Maharashtra,-,-,101172,8178,186626,8018,125,6328
3731,04/07/20,8:00 AM,Maharashtra,-,-,104687,8376,192990,3515,198,6364
3767,05/07/20,8:00 AM,Maharashtra,-,-,108082,8671,200064,3395,295,7074
3803,06/07/20,8:00 AM,Maharashtra,-,-,111740,8822,206619,3658,151,6555
3839,07/07/20,8:00 AM,Maharashtra,-,-,115262,9026,211987,3522,204,5368
3875,08/07/20,8:00 AM,Maharashtra,-,-,118558,9250,217121,3296,224,5134
3911,09/07/20,8:00 AM,Maharashtra,-,-,123192,9448,223724,4634,198,6603
3947,10/07/20,8:00 AM,Maharashtra,-,-,127259,9667,230599,4067,219,6875
3983,11/07/20,8:00 AM,Maharashtra,-,-,132625,9893,238461,5366,226,7862
4019,12/07/20,8:00 AM,Maharashtra,-,-,136985,10116,246600,4360,223,8139
4055,13/07/20,8:00 AM,Maharashtra,-,-,140325,10289,254427,3340,173,7827
4091,14/07/20,8:00 AM,Maharashtra,-,-,144507,10482,260924,4182,193,6497
4127,15/07/20,8:00 AM,Maharashtra,-,-,149007,10695,267665,4500,213,6741
4163,16/07/20,8:00 AM,Maharashtra,-,-,152613,10928,275640,3606,233,7975
4199,17/07/20,8:00 AM,Maharashtra,-,-,158140,11194,284281,5527,266,8641
4235,18/07/20,8:00 AM,Maharashtra,-,-,160357,11452,292589,2217,258,8308
4271,19/07/20,8:00 AM,Maharashtra,-,-,165663,11596,300937,5306,144,8348
4306,20/07/20,8:00 AM,Maharashtra,-,-,169569,11854,310455,3906,258,9518
4341,21/07/20,8:00 AM,Maharashtra,-,-,175029,12030,318695,5460,176,8240
328,24/03/20,6:00 PM,Manipur,1,0,0,0,1,0,0,0
352,25/03/20,6:00 PM,Manipur,1,0,0,0,1,0,0,0
382,26/03/20,6:00 PM,Manipur,1,0,0,0,1,0,0,0
409,27/03/20,10:00 AM,Manipur,1,0,0,0,1,0,0,0
436,28/03/20,6:00 PM,Manipur,1,0,0,0,1,0,0,0
463,29/03/20,7:30 PM,Manipur,-,-,0,0,1,0,0,0
490,30/03/20,9:30 PM,Manipur,-,-,0,0,1,0,0,0
518,31/03/20,8:30 PM,Manipur,-,-,0,0,1,0,0,0
548,01/04/20,7:30 PM,Manipur,-,-,0,0,1,0,0,0
577,02/04/20,6:00 PM,Manipur,-,-,0,0,1,0,0,0
607,03/04/20,6:00 PM,Manipur,-,-,0,0,2,0,0,1
638,04/04/20,6:00 PM,Manipur,-,-,0,0,2,0,0,0
668,05/04/20,6:00 PM,Manipur,-,-,0,0,2,0,0,0
698,06/04/20,6:00 PM,Manipur,-,-,0,0,2,0,0,0
728,07/04/20,6:00 PM,Manipur,-,-,0,0,2,0,0,0
759,08/04/20,5:00 PM,Manipur,-,-,0,0,2,0,0,0
790,09/04/20,5:00 PM,Manipur,-,-,1,0,2,1,0,0
821,10/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
852,11/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
883,12/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
914,13/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
946,14/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
979,15/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
1012,16/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
1045,17/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
1078,18/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
1111,19/04/20,5:00 PM,Manipur,-,-,1,0,2,0,0,0
1144,20/04/20,5:00 PM,Manipur,-,-,2,0,2,1,0,0
1177,21/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1210,22/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1242,23/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1274,24/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1306,25/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1338,26/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1370,27/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1402,28/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1434,29/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1466,30/04/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1498,01/05/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1530,02/05/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1562,03/05/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1594,04/05/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1626,05/05/20,5:00 PM,Manipur,-,-,2,0,2,0,0,0
1659,06/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1692,07/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1725,08/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1758,09/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1791,10/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1824,11/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1857,12/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1890,13/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1923,14/05/20,8:00 AM,Manipur,-,-,2,0,2,0,0,0
1956,15/05/20,8:00 AM,Manipur,-,-,2,0,3,0,0,1
1989,16/05/20,8:00 AM,Manipur,-,-,2,0,3,0,0,0
2022,17/05/20,8:00 AM,Manipur,-,-,2,0,7,0,0,4
2055,18/05/20,8:00 AM,Manipur,-,-,2,0,7,0,0,0
2088,19/05/20,8:00 AM,Manipur,-,-,2,0,7,0,0,0
2121,20/05/20,8:00 AM,Manipur,-,-,2,0,9,0,0,2
2155,21/05/20,8:00 AM,Manipur,-,-,2,0,25,0,0,16
2189,22/05/20,8:00 AM,Manipur,-,-,2,0,25,0,0,0
2223,23/05/20,8:00 AM,Manipur,-,-,2,0,26,0,0,1
2257,24/05/20,8:00 AM,Manipur,-,-,4,0,29,2,0,3
2292,25/05/20,8:00 AM,Manipur,-,-,4,0,32,0,0,3
2327,26/05/20,8:00 AM,Manipur,-,-,4,0,39,0,0,7
2363,27/05/20,8:00 AM,Manipur,-,-,4,0,39,0,0,0
2399,28/05/20,8:00 AM,Manipur,-,-,4,0,44,0,0,5
2435,29/05/20,8:00 AM,Manipur,-,-,5,0,55,1,0,11
2471,30/05/20,8:00 AM,Manipur,-,-,8,0,59,3,0,4
2507,31/05/20,8:00 AM,Manipur,-,-,8,0,62,0,0,3
2543,01/06/20,8:00 AM,Manipur,-,-,11,0,71,3,0,9
2579,02/06/20,8:00 AM,Manipur,-,-,11,0,83,0,0,12
2615,03/06/20,8:00 AM,Manipur,-,-,14,0,89,3,0,6
2651,04/06/20,8:00 AM,Manipur,-,-,38,0,118,24,0,29
2687,05/06/20,8:00 AM,Manipur,-,-,38,0,124,0,0,6
2723,06/06/20,8:00 AM,Manipur,-,-,41,0,132,3,0,8
2759,07/06/20,8:00 AM,Manipur,-,-,52,0,157,11,0,25
2795,08/06/20,8:00 AM,Manipur,-,-,52,0,172,0,0,15
2831,09/06/20,8:00 AM,Manipur,-,-,58,0,272,6,0,100
2867,10/06/20,8:00 AM,Manipur,-,-,61,0,304,3,0,32
2904,11/06/20,8:00 AM,Manipur,-,-,63,0,311,2,0,7
2940,12/06/20,8:00 AM,Manipur,-,-,73,0,366,10,0,55
2976,13/06/20,8:00 AM,Manipur,-,-,77,0,385,4,0,19
3012,14/06/20,8:00 AM,Manipur,-,-,91,0,449,14,0,64
3048,15/06/20,8:00 AM,Manipur,-,-,91,0,458,0,0,9
3084,16/06/20,8:00 AM,Manipur,-,-,151,0,490,60,0,32
3120,17/06/20,8:00 AM,Manipur,-,-,159,0,500,8,0,10
3156,18/06/20,8:00 AM,Manipur,-,-,192,0,552,33,0,52
3192,19/06/20,8:00 AM,Manipur,-,-,199,0,606,7,0,54
3228,20/06/20,8:00 AM,Manipur,-,-,218,0,681,19,0,75
3264,21/06/20,8:00 AM,Manipur,-,-,232,0,777,14,0,96
3300,22/06/20,8:00 AM,Manipur,-,-,250,0,841,18,0,64
3336,23/06/20,8:00 AM,Manipur,-,-,250,0,898,0,0,57
3372,24/06/20,8:00 AM,Manipur,-,-,258,0,921,8,0,23
3408,25/06/20,8:00 AM,Manipur,-,-,328,0,970,70,0,49
3444,26/06/20,8:00 AM,Manipur,-,-,354,0,1056,26,0,86
3480,27/06/20,8:00 AM,Manipur,-,-,393,0,1075,39,0,19
3516,28/06/20,8:00 AM,Manipur,-,-,432,0,1092,39,0,17
3552,29/06/20,8:00 AM,Manipur,-,-,455,0,1185,23,0,93
3588,30/06/20,8:00 AM,Manipur,-,-,494,0,1227,39,0,42
3624,01/07/20,8:00 AM,Manipur,-,-,553,0,1234,59,0,7
3660,02/07/20,8:00 AM,Manipur,-,-,579,0,1260,26,0,26
3696,03/07/20,8:00 AM,Manipur,-,-,617,0,1279,38,0,19
3732,04/07/20,8:00 AM,Manipur,-,-,639,0,1316,22,0,37
3768,05/07/20,8:00 AM,Manipur,-,-,667,0,1325,28,0,9
3804,06/07/20,8:00 AM,Manipur,-,-,688,0,1366,21,0,41
3840,07/07/20,8:00 AM,Manipur,-,-,734,0,1390,46,0,24
3876,08/07/20,8:00 AM,Manipur,-,-,771,0,1430,37,0,40
3912,09/07/20,8:00 AM,Manipur,-,-,793,0,1435,22,0,5
3948,10/07/20,8:00 AM,Manipur,-,-,799,0,1450,6,0,15
3984,11/07/20,8:00 AM,Manipur,-,-,832,0,1582,33,0,132
4020,12/07/20,8:00 AM,Manipur,-,-,843,0,1593,11,0,11
4056,13/07/20,8:00 AM,Manipur,-,-,896,0,1609,53,0,16
4092,14/07/20,8:00 AM,Manipur,-,-,970,0,1626,74,0,17
4128,15/07/20,8:00 AM,Manipur,-,-,970,0,1672,0,0,46
4164,16/07/20,8:00 AM,Manipur,-,-,989,0,1700,19,0,28
4200,17/07/20,8:00 AM,Manipur,-,-,1129,0,1764,140,0,64
4236,18/07/20,8:00 AM,Manipur,-,-,1163,0,1800,34,0,36
4272,19/07/20,8:00 AM,Manipur,-,-,1182,0,1891,19,0,91
4307,20/07/20,8:00 AM,Manipur,-,-,1213,0,1911,31,0,20
4342,21/07/20,8:00 AM,Manipur,-,-,1307,0,1925,94,0,14
947,14/04/20,5:00 PM,Meghalaya,-,-,0,0,1,0,0,0
980,15/04/20,5:00 PM,Meghalaya,-,-,0,1,7,0,1,6
1013,16/04/20,5:00 PM,Meghalaya,-,-,0,1,7,0,0,0
1046,17/04/20,5:00 PM,Meghalaya,-,-,0,1,9,0,0,2
1079,18/04/20,5:00 PM,Meghalaya,-,-,0,1,11,0,0,2
1112,19/04/20,5:00 PM,Meghalaya,-,-,0,1,11,0,0,0
1145,20/04/20,5:00 PM,Meghalaya,-,-,0,1,11,0,0,0
1178,21/04/20,5:00 PM,Meghalaya,-,-,0,1,11,0,0,0
1211,22/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,1
1243,23/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1275,24/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1307,25/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1339,26/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1371,27/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1403,28/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1435,29/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1467,30/04/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1499,01/05/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1531,02/05/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1563,03/05/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1595,04/05/20,5:00 PM,Meghalaya,-,-,0,1,12,0,0,0
1627,05/05/20,5:00 PM,Meghalaya,-,-,10,1,12,10,0,0
1660,06/05/20,8:00 AM,Meghalaya,-,-,10,1,12,0,0,0
1693,07/05/20,8:00 AM,Meghalaya,-,-,10,1,12,0,0,0
1726,08/05/20,8:00 AM,Meghalaya,-,-,10,1,12,0,0,0
1759,09/05/20,8:00 AM,Meghalaya,-,-,10,1,12,0,0,0
1792,10/05/20,8:00 AM,Meghalaya,-,-,10,1,13,0,0,1
1825,11/05/20,8:00 AM,Meghalaya,-,-,10,1,13,0,0,0
1858,12/05/20,8:00 AM,Meghalaya,-,-,10,1,13,0,0,0
1891,13/05/20,8:00 AM,Meghalaya,-,-,10,1,13,0,0,0
1924,14/05/20,8:00 AM,Meghalaya,-,-,10,1,13,0,0,0
1957,15/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,0,0
1990,16/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0,0,0
2023,17/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0,0,0
2056,18/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0,0,0
2089,19/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0,0,0
2122,20/05/20,8:00 AM,Meghalaya,-,-,12,1,13,1,0,0
2156,21/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,1
2190,22/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,0
2224,23/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,0
2258,24/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,0
2293,25/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,0
2328,26/05/20,8:00 AM,Meghalaya,-,-,12,1,14,0,0,0
2364,27/05/20,8:00 AM,Meghalaya,-,-,12,1,15,0,0,1
2400,28/05/20,8:00 AM,Meghalaya,-,-,12,1,20,0,0,5
2436,29/05/20,8:00 AM,Meghalaya,-,-,12,1,21,0,0,1
2472,30/05/20,8:00 AM,Meghalaya,-,-,12,1,27,0,0,6
2508,31/05/20,8:00 AM,Meghalaya,-,-,12,1,27,0,0,0
2544,01/06/20,8:00 AM,Meghalaya,-,-,12,1,27,0,0,0
2580,02/06/20,8:00 AM,Meghalaya,-,-,12,1,27,0,0,0
2616,03/06/20,8:00 AM,Meghalaya,-,-,12,1,27,0,0,0
2652,04/06/20,8:00 AM,Meghalaya,-,-,13,1,33,1,0,6
2688,05/06/20,8:00 AM,Meghalaya,-,-,13,1,33,0,0,0
2724,06/06/20,8:00 AM,Meghalaya,-,-,13,1,33,0,0,0
2760,07/06/20,8:00 AM,Meghalaya,-,-,13,1,33,0,0,0
2796,08/06/20,8:00 AM,Meghalaya,-,-,13,1,36,0,0,3
2832,09/06/20,8:00 AM,Meghalaya,-,-,13,1,36,0,0,0
2868,10/06/20,8:00 AM,Meghalaya,-,-,13,1,43,0,0,7
2905,11/06/20,8:00 AM,Meghalaya,-,-,13,1,44,0,0,1
2941,12/06/20,8:00 AM,Meghalaya,-,-,18,1,44,5,0,0
2977,13/06/20,8:00 AM,Meghalaya,-,-,22,1,44,4,0,0
3013,14/06/20,8:00 AM,Meghalaya,-,-,22,1,44,0,0,0
3049,15/06/20,8:00 AM,Meghalaya,-,-,25,1,44,3,0,0
3085,16/06/20,8:00 AM,Meghalaya,-,-,25,1,44,0,0,0
3121,17/06/20,8:00 AM,Meghalaya,-,-,25,1,44,0,0,0
3157,18/06/20,8:00 AM,Meghalaya,-,-,30,1,44,5,0,0
3193,19/06/20,8:00 AM,Meghalaya,-,-,30,1,44,0,0,0
3229,20/06/20,8:00 AM,Meghalaya,-,-,33,1,44,3,0,0
3265,21/06/20,8:00 AM,Meghalaya,-,-,33,1,44,0,0,0
3301,22/06/20,8:00 AM,Meghalaya,-,-,33,1,44,0,0,0
3337,23/06/20,8:00 AM,Meghalaya,-,-,37,1,44,4,0,0
3373,24/06/20,8:00 AM,Meghalaya,-,-,37,1,46,0,0,2
3409,25/06/20,8:00 AM,Meghalaya,-,-,42,1,46,5,0,0
3445,26/06/20,8:00 AM,Meghalaya,-,-,42,1,46,0,0,0
3481,27/06/20,8:00 AM,Meghalaya,-,-,42,1,47,0,0,1
3517,28/06/20,8:00 AM,Meghalaya,-,-,42,1,47,0,0,0
3553,29/06/20,8:00 AM,Meghalaya,-,-,42,1,47,0,0,0
3589,30/06/20,8:00 AM,Meghalaya,-,-,42,1,47,0,0,0
3625,01/07/20,8:00 AM,Meghalaya,-,-,42,1,52,0,0,5
3661,02/07/20,8:00 AM,Meghalaya,-,-,42,1,52,0,0,0
3697,03/07/20,8:00 AM,Meghalaya,-,-,42,1,56,0,0,4
3733,04/07/20,8:00 AM,Meghalaya,-,-,43,1,62,1,0,6
3769,05/07/20,8:00 AM,Meghalaya,-,-,43,1,62,0,0,0
3805,06/07/20,8:00 AM,Meghalaya,-,-,43,1,62,0,0,0
3841,07/07/20,8:00 AM,Meghalaya,-,-,43,1,80,0,0,18
3877,08/07/20,8:00 AM,Meghalaya,-,-,43,1,80,0,0,0
3913,09/07/20,8:00 AM,Meghalaya,-,-,43,1,80,0,0,0
3949,10/07/20,8:00 AM,Meghalaya,-,-,66,2,113,23,1,33
3985,11/07/20,8:00 AM,Meghalaya,-,-,66,2,207,0,0,94
4021,12/07/20,8:00 AM,Meghalaya,-,-,66,2,207,0,0,0
4057,13/07/20,8:00 AM,Meghalaya,-,-,66,2,306,0,0,99
4093,14/07/20,8:00 AM,Meghalaya,-,-,66,2,318,0,0,12
4129,15/07/20,8:00 AM,Meghalaya,-,-,66,2,318,0,0,0
4165,16/07/20,8:00 AM,Meghalaya,-,-,66,2,346,0,0,28
4201,17/07/20,8:00 AM,Meghalaya,-,-,66,2,377,0,0,31
4237,18/07/20,8:00 AM,Meghalaya,-,-,66,2,403,0,0,26
4273,19/07/20,8:00 AM,Meghalaya,-,-,66,2,418,0,0,15
4308,20/07/20,8:00 AM,Meghalaya,-,-,66,2,450,0,0,32
4343,21/07/20,8:00 AM,Meghalaya,-,-,66,4,466,0,2,16
353,25/03/20,6:00 PM,Mizoram,1,0,0,0,1,0,0,0
383,26/03/20,6:00 PM,Mizoram,1,0,0,0,1,0,0,0
410,27/03/20,10:00 AM,Mizoram,1,0,0,0,1,0,0,0
437,28/03/20,6:00 PM,Mizoram,1,0,0,0,1,0,0,0
464,29/03/20,7:30 PM,Mizoram,-,-,0,0,1,0,0,0
491,30/03/20,9:30 PM,Mizoram,-,-,0,0,1,0,0,0
519,31/03/20,8:30 PM,Mizoram,-,-,0,0,1,0,0,0
549,01/04/20,7:30 PM,Mizoram,-,-,0,0,1,0,0,0
578,02/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
608,03/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
639,04/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
669,05/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
699,06/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
729,07/04/20,6:00 PM,Mizoram,-,-,0,0,1,0,0,0
760,08/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
791,09/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
822,10/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
853,11/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
884,12/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
915,13/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
948,14/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
981,15/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1014,16/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1047,17/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1080,18/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1113,19/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1146,20/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1179,21/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1212,22/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1244,23/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1276,24/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1308,25/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1340,26/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1372,27/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1404,28/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1436,29/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1468,30/04/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1500,01/05/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1532,02/05/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1564,03/05/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1596,04/05/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1628,05/05/20,5:00 PM,Mizoram,-,-,0,0,1,0,0,0
1661,06/05/20,8:00 AM,Mizoram,-,-,0,0,1,0,0,0
1694,07/05/20,8:00 AM,Mizoram,-,-,0,0,1,0,0,0
1727,08/05/20,8:00 AM,Mizoram,-,-,0,0,1,0,0,0
1760,09/05/20,8:00 AM,Mizoram,-,-,0,0,1,0,0,0
1793,10/05/20,8:00 AM,Mizoram,-,-,1,0,1,1,0,0
1826,11/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
1859,12/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
1892,13/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
1925,14/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
1958,15/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
1991,16/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
2024,17/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
2057,18/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,0,0
